Date_Full,Station_City,Station_State,Data_Temperature_Avg Temp,Data_Temperature_Max Temp,Data_Temperature_Min Temp
28/02/2016,Cedar Rapids,Iowa,38,47,29
28/02/2016,Des Moines,Iowa,40,49,31
28/02/2016,Dubuque,Iowa,36,44,28
28/02/2016,Sioux City,Iowa,38,49,27
28/02/2016,Waterloo,Iowa,37,45,29
28/02/2016,Concordia,Kansas,42,56,29
28/02/2016,Dodge City,Kansas,42,59,25
28/02/2016,Goodland,Kansas,40,57,23
28/02/2016,Medicine Lodge,Kansas,45,62,26
28/02/2016,Topeka,Kansas,42,57,28
28/02/2016,Wichita,Kansas,45,60,29
28/02/2016,Covington,Kentucky,42,51,32
28/02/2016,Jackson,Kentucky,43,52,35
28/02/2016,Lexington,Kentucky,43,53,33
28/02/2016,Louisville,Kentucky,46,54,36
28/02/2016,Paducah,Kentucky,43,52,34
28/02/2016,Baton Rouge,Louisiana,55,66,43
28/02/2016,Lake Charles,Louisiana,56,68,44
28/02/2016,New Orleans,Louisiana,58,67,48
28/02/2016,Shreveport,Louisiana,52,64,40
28/02/2016,Slidell,Louisiana,55,67,43
28/02/2016,Bangor,Maine,28,37,20
28/02/2016,Caribou,Maine,23,31,12
28/02/2016,Portland,Maine,32,41,23
28/02/2016,Baltimore,Maryland,43,52,33
28/02/2016,Salisbury,Maryland,47,54,35
28/02/2016,Boston,Massachusetts,40,48,31
28/02/2016,Milton,Massachusetts,60,60,60
28/02/2016,Worcester,Massachusetts,35,45,25
28/02/2016,Alpena,Michigan,26,35,17
28/02/2016,Detroit,Michigan,34,41,27
28/02/2016,Flint,Michigan,35,41,28
28/02/2016,Grand Rapids,Michigan,34,41,27
28/02/2016,Houghton Lake,Michigan,29,37,20
28/02/2016,Lansing,Michigan,33,40,26
28/02/2016,Marquette,Michigan,25,33,18
28/02/2016,Muskegon,Michigan,35,40,30
28/02/2016,Sault Ste Marie,Michigan,26,34,17
28/02/2016,Duluth,Minnesota,27,34,19
28/02/2016,International Falls,Minnesota,22,32,11
28/02/2016,Minneapolis,Minnesota,35,41,28
28/02/2016,Rochester,Minnesota,33,38,28
28/02/2016,St Cloud,Minnesota,32,40,25
28/02/2016,Greenville,Mississippi,49,59,39
28/02/2016,Greenwood,Mississippi,49,59,38
28/02/2016,Gulfport,Mississippi,55,65,43
28/02/2016,Hattiesburg,Mississippi,55,67,42
28/02/2016,Jackson,Mississippi,52,63,40
28/02/2016,Meridian,Mississippi,52,64,40
28/02/2016,Tupelo,Mississippi,49,60,37
28/02/2016,Cape Girardeau,Missouri,42,51,32
28/02/2016,Columbia,Missouri,42,52,32
28/02/2016,Kansas City,Missouri,42,54,30
28/02/2016,Rolla/Vichy,Missouri,41,50,31
28/02/2016,Springfield,Missouri,42,54,31
28/02/2016,St Joseph,Missouri,41,54,26
28/02/2016,St Louis,Missouri,43,52,34
28/02/2016,Billings,Montana,41,55,27
28/02/2016,Butte,Montana,30,44,16
28/02/2016,Cut Bank,Montana,35,51,20
28/02/2016,Dillon,Montana,35,48,22
28/02/2016,Glasgow,Montana,37,51,23
28/02/2016,Great Falls,Montana,36,52,20
28/02/2016,Havre,Montana,36,52,20
28/02/2016,Helena,Montana,39,52,26
28/02/2016,Kalispell,Montana,35,48,21
28/02/2016,Miles City,Montana,39,53,23
28/02/2016,Missoula,Montana,37,49,25
28/02/2016,Grand Island,Nebraska,42,55,29
28/02/2016,Lincoln,Nebraska,40,53,27
28/02/2016,Norfolk,Nebraska,38,51,25
28/02/2016,North Platte,Nebraska,38,56,20
28/02/2016,Omaha,Nebraska,40,51,29
28/02/2016,Scottsbluff,Nebraska,39,55,22
28/02/2016,Sidney,Nebraska,37,54,20
28/02/2016,Valentine,Nebraska,38,52,23
28/02/2016,Ely,Nevada,37,51,23
28/02/2016,Eureka,Nevada,36,50,22
28/02/2016,Las Vegas,Nevada,61,73,49
28/02/2016,Mercury,Nevada,54,70,39
28/02/2016,Reno,Nevada,49,64,33
28/02/2016,Winnemucca,Nevada,43,58,27
28/02/2016,Concord,New Hampshire,33,43,23
28/02/2016,Mt. Washington,New Hampshire,60,60,60
28/02/2016,Atlantic City,New Jersey,42,52,32
28/02/2016,Newark,New Jersey,42,52,32
28/02/2016,Albuquerque,New Mexico,46,60,31
28/02/2016,Clayton,New Mexico,42,57,27
28/02/2016,Roswell,New Mexico,47,62,31
28/02/2016,Albany,New York,34,44,24
28/02/2016,Binghamton,New York,32,41,22
28/02/2016,Buffalo,New York,32,39,25
28/02/2016,Glens Falls,New York,31,41,21
28/02/2016,Islip,New York,40,48,32
28/02/2016,New York,New York,43,51,35
28/02/2016,Rochester,New York,32,40,24
28/02/2016,Syracuse,New York,31,40,22
28/02/2016,Asheville,North Carolina,44,54,34
28/02/2016,Cape Hatteras,North Carolina,54,60,45
28/02/2016,Charlotte,North Carolina,48,59,37
28/02/2016,Greensboro,North Carolina,46,55,36
28/02/2016,Hickory,North Carolina,46,55,36
28/02/2016,Raleigh/Durham,North Carolina,47,57,37
28/02/2016,Wilmington,North Carolina,54,63,44
28/02/2016,Bismarck,North Dakota,38,52,24
28/02/2016,Dickinson,North Dakota,35,48,21
28/02/2016,Fargo,North Dakota,32,39,24
28/02/2016,Grand Forks,North Dakota,29,37,21
28/02/2016,Williston,North Dakota,35,48,22
28/02/2016,Akron,Ohio,38,46,28
28/02/2016,Cleveland,Ohio,36,43,29
28/02/2016,Columbus,Ohio,40,49,30
28/02/2016,Dayton,Ohio,39,48,29
28/02/2016,Mansfield,Ohio,37,45,28
28/02/2016,Toledo,Ohio,35,42,28
28/02/2016,Youngstown/Warren,Ohio,37,47,28
28/02/2016,Gage,Oklahoma,43,63,24
28/02/2016,Oklahoma City,Oklahoma,49,61,36
28/02/2016,Ponca City,Oklahoma,44,60,28
28/02/2016,Tulsa,Oklahoma,49,61,36
28/02/2016,Astoria,Oregon,48,56,40
28/02/2016,Burns,Oregon,34,47,21
28/02/2016,Eugene,Oregon,47,58,37
28/02/2016,Medford,Oregon,48,60,36
28/02/2016,Pendleton,Oregon,43,55,31
28/02/2016,Portland,Oregon,50,59,40
28/02/2016,Redmond,Oregon,40,58,23
28/02/2016,Salem,Oregon,49,59,38
28/02/2016,Allentown,Pennsylvania,40,51,29
28/02/2016,Erie,Pennsylvania,35,43,27
28/02/2016,Harrisburg,Pennsylvania,40,50,29
28/02/2016,Philadelphia,Pennsylvania,44,53,35
28/02/2016,Pittsburgh,Pennsylvania,39,49,30
28/02/2016,Wilkes-Barre/Scranton,Pennsylvania,38,47,28
28/02/2016,Williamsport,Pennsylvania,38,49,27
28/02/2016,San Juan,Puerto Rico,79,85,73
28/02/2016,Providence,Rhode Island,40,49,30
28/02/2016,Anderson,South Carolina,49,60,39
28/02/2016,Charleston,South Carolina,56,68,45
28/02/2016,Columbia,South Carolina,53,64,41
28/02/2016,Greer,South Carolina,48,59,36
28/02/2016,Aberdeen,South Dakota,35,46,24
28/02/2016,Huron,South Dakota,36,46,24
28/02/2016,Pierre,South Dakota,37,50,24
28/02/2016,Rapid City,South Dakota,39,53,22
28/02/2016,Sioux Falls,South Dakota,34,43,25
28/02/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,43,54,33
28/02/2016,Chattanooga,Tennessee,49,58,39
28/02/2016,Clarksville,Tennessee,45,55,35
28/02/2016,Crossville,Tennessee,44,52,36
28/02/2016,Knoxville,Tennessee,46,54,37
28/02/2016,Memphis,Tennessee,48,56,40
28/02/2016,Nashville,Tennessee,47,57,37
28/02/2016,Oak Ridge,Tennessee,46,55,37
28/02/2016,Abilene,Texas,51,62,39
28/02/2016,Amarillo,Texas,44,59,29
28/02/2016,Austin/Bergstrom,Texas,55,68,42
28/02/2016,Austin/City,Texas,57,68,46
28/02/2016,Beaumont/Port Arthur,Texas,58,70,45
28/02/2016,Brownsville,Texas,65,78,52
28/02/2016,Childress,Texas,49,62,35
28/02/2016,College Station,Texas,56,67,44
28/02/2016,Corpus Christi,Texas,63,76,50
28/02/2016,Dalhart,Texas,43,61,25
28/02/2016,Dallas,Texas,53,62,43
28/02/2016,Dallas-Fort Worth,Texas,53,63,43
28/02/2016,Del Rio,Texas,59,71,47
28/02/2016,El Paso,Texas,55,69,39
28/02/2016,Fort Worth,Texas,54,64,44
28/02/2016,Galveston,Texas,59,67,51
28/02/2016,Houston,Texas,59,70,47
28/02/2016,Lubbock,Texas,46,61,31
28/02/2016,Midland,Texas,50,63,36
28/02/2016,San Angelo,Texas,51,66,36
28/02/2016,San Antonio,Texas,57,68,45
28/02/2016,Victoria,Texas,59,72,46
28/02/2016,Waco,Texas,53,64,41
28/02/2016,Wichita Falls,Texas,50,62,37
28/02/2016,Salt Lake City,Utah,43,54,31
28/02/2016,Blacksburg,VA,44,52,36
28/02/2016,Burlington,Vermont,27,36,18
28/02/2016,Lynchburg,Virginia,42,50,34
28/02/2016,Norfolk,Virginia,49,58,39
28/02/2016,Richmond,Virginia,45,55,35
28/02/2016,Roanoke,Virginia,44,52,36
28/02/2016,Wallops Island,Virginia,45,52,37
28/02/2016,Washington,Virginia,45,53,36
28/02/2016,Deer Park,Washington,38,50,26
28/02/2016,Ephrata,Washington,43,55,30
28/02/2016,Olympia,Washington,46,56,35
28/02/2016,Quillayute,Washington,48,56,40
28/02/2016,Seattle,Washington,48,55,40
28/02/2016,Spokane,Washington,41,50,31
28/02/2016,Yakima,Washington,44,59,29
28/02/2016,Beckley,West Virginia,41,47,31
28/02/2016,Charleston,West Virginia,44,53,35
28/02/2016,Elkins,West Virginia,39,48,29
28/02/2016,Huntington,West Virginia,44,53,35
28/02/2016,Green Bay,Wisconsin,31,36,25
28/02/2016,La Crosse,Wisconsin,37,43,30
28/02/2016,Madison,Wisconsin,36,42,29
28/02/2016,Milwaukee,Wisconsin,36,42,29
28/02/2016,Casper,Wyoming,36,50,21
28/02/2016,Cheyenne,Wyoming,37,49,25
28/02/2016,Lander,Wyoming,37,50,23
28/02/2016,Rawlins,Wyoming,33,42,23
28/02/2016,Sheridan,Wyoming,37,53,21
06/03/2016,Birmingham,Alabama,49,60,38
06/03/2016,Huntsville,Alabama,47,58,36
06/03/2016,Mobile,Alabama,58,71,44
06/03/2016,Montgomery,Alabama,54,66,41
06/03/2016,Anchorage,Alaska,30,36,22
06/03/2016,Annette,Alaska,43,48,38
06/03/2016,Bethel,Alaska,24,30,19
06/03/2016,Bettles,Alaska,12,23,1
06/03/2016,Cold Bay,Alaska,32,38,26
06/03/2016,Cordova,Alaska,35,46,23
06/03/2016,Delta Junction/Ft Greely,Alaska,17,28,5
06/03/2016,Fairbanks,Alaska,15,26,3
06/03/2016,Gulkana,Alaska,11,28,-4
06/03/2016,Gustavus,Alaska,60,60,60
06/03/2016,Homer,Alaska,33,39,25
06/03/2016,Iliamna,Alaska,33,40,25
06/03/2016,Juneau,Alaska,36,45,27
06/03/2016,Kenai,Alaska,28,36,20
06/03/2016,Ketchikan,Alaska,43,49,36
06/03/2016,King Salmon,Alaska,32,41,23
06/03/2016,Kodiak,Alaska,37,41,33
06/03/2016,Kotzebue,Alaska,8,15,0
06/03/2016,Mc Grath,Alaska,16,29,3
06/03/2016,Nome,Alaska,21,25,14
06/03/2016,Northway,Alaska,11,23,0
06/03/2016,Palmer,Alaska,30,38,21
06/03/2016,Petersburg,Alaska,60,60,60
06/03/2016,Puntilla Lake,Alaska,60,60,60
06/03/2016,Shemya,Alaska,60,60,60
06/03/2016,Sitka,Alaska,43,50,36
06/03/2016,Skagway,Alaska,40,45,35
06/03/2016,St Paul Island,Alaska,31,34,27
06/03/2016,Talkeetna,Alaska,28,40,16
06/03/2016,Tanana,Alaska,12,23,1
06/03/2016,Utqiagvik (Barrow),Alaska,-3,0,-8
06/03/2016,Wrangell,Alaska,60,60,60
06/03/2016,Yakutat,Alaska,35,47,23
06/03/2016,Douglas Bisbee,Arizona,60,82,38
06/03/2016,Kingman,Arizona,60,77,43
06/03/2016,Phoenix,Arizona,73,86,59
06/03/2016,Tucson,Arizona,69,85,53
06/03/2016,Winslow,Arizona,55,75,34
06/03/2016,Fort Smith,Arkansas,55,69,40
06/03/2016,Harrison,Arkansas,50,64,35
06/03/2016,North Little Rock,Arkansas,54,65,42
06/03/2016,Bakersfield,California,63,74,51
06/03/2016,Bishop,California,54,72,35
06/03/2016,China Lake,California,61,77,45
06/03/2016,Concord,California,60,68,53
06/03/2016,Eureka,California,53,62,45
06/03/2016,Fresno,California,61,70,51
06/03/2016,Hayward,California,60,66,53
06/03/2016,Long Beach,California,62,68,55
06/03/2016,Los Angeles,California,60,65,55
06/03/2016,Red Bluff,California,57,64,49
06/03/2016,Redding,California,57,63,49
06/03/2016,Sacramento,California,59,67,51
06/03/2016,Salinas,California,59,67,50
06/03/2016,San Diego,California,63,69,57
06/03/2016,San Francisco,California,60,65,54
06/03/2016,Sandberg,California,56,64,47
06/03/2016,Santa Barbara,California,57,65,49
06/03/2016,Santa Maria,California,60,69,50
06/03/2016,Stockton,California,60,69,50
06/03/2016,Alamosa,Colorado,40,59,20
06/03/2016,Colorado Springs,Colorado,47,60,33
06/03/2016,Craig,Colorado,34,46,20
06/03/2016,Denver,Colorado,47,62,30
06/03/2016,Grand Junction,Colorado,49,62,35
06/03/2016,Pueblo,Colorado,49,68,29
06/03/2016,Bridgeport,Connecticut,35,41,28
06/03/2016,Windsor Locks,Connecticut,32,41,22
06/03/2016,Newark,DE,38,47,28
06/03/2016,Wilmington,Delaware,38,47,28
06/03/2016,Daytona Beach,Florida,63,74,51
06/03/2016,Fort Lauderdale,Florida,73,80,65
06/03/2016,Gainesville,Florida,58,74,42
06/03/2016,Jacksonville,Florida,58,71,44
06/03/2016,Key West,Florida,72,77,67
06/03/2016,Miami,Florida,73,81,65
06/03/2016,Orlando,Florida,66,78,54
06/03/2016,Pensacola,Florida,60,71,48
06/03/2016,Tallahassee,Florida,57,72,42
06/03/2016,Tampa,Florida,65,75,55
06/03/2016,Vero Beach,Florida,68,79,56
06/03/2016,West Palm Beach,Florida,71,79,62
06/03/2016,Alma,Georgia,54,69,40
06/03/2016,Athens,Georgia,50,62,37
06/03/2016,Atlanta,Georgia,50,59,40
06/03/2016,Augusta,Georgia,50,64,37
06/03/2016,Macon,Georgia,52,65,39
06/03/2016,Savannah,Georgia,55,68,42
06/03/2016,Hilo,Hawaii,75,85,66
06/03/2016,Honolulu,Hawaii,74,81,66
06/03/2016,Kahului,Hawaii,75,84,66
06/03/2016,Kaunakakai,Hawaii,72,80,63
06/03/2016,Lihue,Hawaii,71,79,62
06/03/2016,Boise,Idaho,51,63,40
06/03/2016,Lewiston,Idaho,48,57,39
06/03/2016,Pocatello,Idaho,45,58,31
06/03/2016,Chicago,Illinois,30,37,23
06/03/2016,Moline,Illinois,33,42,22
06/03/2016,Peoria,Illinois,34,43,25
06/03/2016,Quincy,Illinois,37,47,27
06/03/2016,Rockford,Illinois,30,38,21
06/03/2016,Springfield,Illinois,38,47,27
06/03/2016,Evansville,Indiana,40,49,31
06/03/2016,Fort Wayne,Indiana,32,37,25
06/03/2016,Indianapolis,Indiana,36,43,27
06/03/2016,South Bend,Indiana,28,34,20
06/03/2016,Cedar Rapids,Iowa,29,38,19
06/03/2016,Des Moines,Iowa,36,45,27
06/03/2016,Dubuque,Iowa,27,36,18
06/03/2016,Sioux City,Iowa,38,50,25
06/03/2016,Waterloo,Iowa,26,37,14
06/03/2016,Concordia,Kansas,47,62,32
06/03/2016,Dodge City,Kansas,51,66,35
06/03/2016,Goodland,Kansas,48,66,29
06/03/2016,Medicine Lodge,Kansas,52,68,35
06/03/2016,Topeka,Kansas,47,63,31
06/03/2016,Wichita,Kansas,51,67,35
06/03/2016,Covington,Kentucky,35,42,28
06/03/2016,Jackson,Kentucky,38,46,31
06/03/2016,Lexington,Kentucky,37,46,28
06/03/2016,Louisville,Kentucky,39,47,31
06/03/2016,Paducah,Kentucky,42,52,30
06/03/2016,Baton Rouge,Louisiana,63,75,50
06/03/2016,Lake Charles,Louisiana,63,75,51
06/03/2016,New Orleans,Louisiana,64,74,53
06/03/2016,Shreveport,Louisiana,61,75,46
06/03/2016,Slidell,Louisiana,60,73,46
06/03/2016,Bangor,Maine,23,34,11
06/03/2016,Caribou,Maine,11,22,-1
06/03/2016,Portland,Maine,28,37,19
06/03/2016,Baltimore,Maryland,39,49,28
06/03/2016,Salisbury,Maryland,39,48,28
06/03/2016,Boston,Massachusetts,33,40,26
06/03/2016,Milton,Massachusetts,60,60,60
06/03/2016,Worcester,Massachusetts,29,37,20
06/03/2016,Alpena,Michigan,18,30,5
06/03/2016,Detroit,Michigan,28,32,22
06/03/2016,Flint,Michigan,23,33,12
06/03/2016,Grand Rapids,Michigan,24,32,14
06/03/2016,Houghton Lake,Michigan,16,28,4
06/03/2016,Lansing,Michigan,22,31,13
06/03/2016,Marquette,Michigan,16,29,3
06/03/2016,Muskegon,Michigan,26,34,18
06/03/2016,Sault Ste Marie,Michigan,20,29,12
06/03/2016,Duluth,Minnesota,21,30,12
06/03/2016,International Falls,Minnesota,13,29,-3
06/03/2016,Minneapolis,Minnesota,31,38,23
06/03/2016,Rochester,Minnesota,25,32,18
06/03/2016,St Cloud,Minnesota,28,36,21
06/03/2016,Greenville,Mississippi,54,65,43
06/03/2016,Greenwood,Mississippi,52,65,39
06/03/2016,Gulfport,Mississippi,60,71,49
06/03/2016,Hattiesburg,Mississippi,57,72,43
06/03/2016,Jackson,Mississippi,56,71,41
06/03/2016,Meridian,Mississippi,53,67,38
06/03/2016,Tupelo,Mississippi,49,60,37
06/03/2016,Cape Girardeau,Missouri,42,52,31
06/03/2016,Columbia,Missouri,44,56,31
06/03/2016,Kansas City,Missouri,48,60,31
06/03/2016,Rolla/Vichy,Missouri,44,56,31
06/03/2016,Springfield,Missouri,48,63,33
06/03/2016,St Joseph,Missouri,42,58,25
06/03/2016,St Louis,Missouri,42,52,31
06/03/2016,Billings,Montana,48,61,34
06/03/2016,Butte,Montana,36,49,23
06/03/2016,Cut Bank,Montana,41,53,29
06/03/2016,Dillon,Montana,40,54,26
06/03/2016,Glasgow,Montana,40,52,27
06/03/2016,Great Falls,Montana,44,58,29
06/03/2016,Havre,Montana,43,60,25
06/03/2016,Helena,Montana,42,56,28
06/03/2016,Kalispell,Montana,37,47,27
06/03/2016,Miles City,Montana,45,61,28
06/03/2016,Missoula,Montana,38,49,27
06/03/2016,Grand Island,Nebraska,44,59,28
06/03/2016,Lincoln,Nebraska,42,58,25
06/03/2016,Norfolk,Nebraska,39,53,26
06/03/2016,North Platte,Nebraska,44,64,23
06/03/2016,Omaha,Nebraska,39,52,26
06/03/2016,Scottsbluff,Nebraska,45,65,25
06/03/2016,Sidney,Nebraska,44,63,24
06/03/2016,Valentine,Nebraska,44,62,26
06/03/2016,Ely,Nevada,44,58,29
06/03/2016,Eureka,Nevada,46,60,31
06/03/2016,Las Vegas,Nevada,67,77,57
06/03/2016,Mercury,Nevada,57,70,44
06/03/2016,Reno,Nevada,52,63,40
06/03/2016,Winnemucca,Nevada,48,63,32
06/03/2016,Concord,New Hampshire,27,38,16
06/03/2016,Mt. Washington,New Hampshire,60,60,60
06/03/2016,Atlantic City,New Jersey,36,45,27
06/03/2016,Newark,New Jersey,38,46,29
06/03/2016,Albuquerque,New Mexico,56,71,40
06/03/2016,Clayton,New Mexico,52,67,35
06/03/2016,Roswell,New Mexico,57,74,39
06/03/2016,Albany,New York,29,38,19
06/03/2016,Binghamton,New York,26,36,16
06/03/2016,Buffalo,New York,25,32,18
06/03/2016,Glens Falls,New York,26,35,16
06/03/2016,Islip,New York,36,43,29
06/03/2016,New York,New York,39,46,31
06/03/2016,Rochester,New York,25,32,18
06/03/2016,Syracuse,New York,25,35,15
06/03/2016,Asheville,North Carolina,41,52,30
06/03/2016,Cape Hatteras,North Carolina,50,57,42
06/03/2016,Charlotte,North Carolina,47,59,34
06/03/2016,Greensboro,North Carolina,45,57,32
06/03/2016,Hickory,North Carolina,43,54,32
06/03/2016,Raleigh/Durham,North Carolina,47,58,34
06/03/2016,Wilmington,North Carolina,50,60,38
06/03/2016,Bismarck,North Dakota,34,48,20
06/03/2016,Dickinson,North Dakota,37,49,23
06/03/2016,Fargo,North Dakota,29,38,20
06/03/2016,Grand Forks,North Dakota,28,36,20
06/03/2016,Williston,North Dakota,35,48,22
06/03/2016,Akron,Ohio,31,38,24
06/03/2016,Cleveland,Ohio,30,37,23
06/03/2016,Columbus,Ohio,34,41,27
06/03/2016,Dayton,Ohio,33,39,27
06/03/2016,Mansfield,Ohio,30,36,24
06/03/2016,Toledo,Ohio,28,33,22
06/03/2016,Youngstown/Warren,Ohio,31,38,21
06/03/2016,Gage,Oklahoma,54,71,36
06/03/2016,Oklahoma City,Oklahoma,54,68,40
06/03/2016,Ponca City,Oklahoma,52,69,35
06/03/2016,Tulsa,Oklahoma,54,69,40
06/03/2016,Astoria,Oregon,51,57,44
06/03/2016,Burns,Oregon,44,56,32
06/03/2016,Eugene,Oregon,51,59,42
06/03/2016,Medford,Oregon,52,63,40
06/03/2016,Pendleton,Oregon,51,62,40
06/03/2016,Portland,Oregon,52,58,45
06/03/2016,Redmond,Oregon,46,59,33
06/03/2016,Salem,Oregon,52,59,44
06/03/2016,Allentown,Pennsylvania,37,47,26
06/03/2016,Erie,Pennsylvania,27,33,21
06/03/2016,Harrisburg,Pennsylvania,37,47,27
06/03/2016,Philadelphia,Pennsylvania,40,49,31
06/03/2016,Pittsburgh,Pennsylvania,34,41,26
06/03/2016,Wilkes-Barre/Scranton,Pennsylvania,32,41,23
06/03/2016,Williamsport,Pennsylvania,36,45,26
06/03/2016,San Juan,Puerto Rico,80,84,74
06/03/2016,Providence,Rhode Island,34,41,26
06/03/2016,Anderson,South Carolina,48,59,36
06/03/2016,Charleston,South Carolina,55,66,43
06/03/2016,Columbia,South Carolina,52,64,40
06/03/2016,Greer,South Carolina,47,58,35
06/03/2016,Aberdeen,South Dakota,34,45,23
06/03/2016,Huron,South Dakota,32,44,20
06/03/2016,Pierre,South Dakota,34,47,19
06/03/2016,Rapid City,South Dakota,43,62,25
06/03/2016,Sioux Falls,South Dakota,29,40,18
06/03/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,40,52,26
06/03/2016,Chattanooga,Tennessee,47,56,36
06/03/2016,Clarksville,Tennessee,41,52,30
06/03/2016,Crossville,Tennessee,41,51,30
06/03/2016,Knoxville,Tennessee,43,53,32
06/03/2016,Memphis,Tennessee,52,62,41
06/03/2016,Nashville,Tennessee,45,56,33
06/03/2016,Oak Ridge,Tennessee,43,53,32
06/03/2016,Abilene,Texas,59,73,45
06/03/2016,Amarillo,Texas,56,72,39
06/03/2016,Austin/Bergstrom,Texas,62,78,46
06/03/2016,Austin/City,Texas,67,79,55
06/03/2016,Beaumont/Port Arthur,Texas,65,77,53
06/03/2016,Brownsville,Texas,74,82,65
06/03/2016,Childress,Texas,58,74,42
06/03/2016,College Station,Texas,64,77,51
06/03/2016,Corpus Christi,Texas,72,82,61
06/03/2016,Dalhart,Texas,53,72,34
06/03/2016,Dallas,Texas,61,72,49
06/03/2016,Dallas-Fort Worth,Texas,60,72,47
06/03/2016,Del Rio,Texas,67,80,53
06/03/2016,El Paso,Texas,65,80,48
06/03/2016,Fort Worth,Texas,60,73,48
06/03/2016,Galveston,Texas,64,70,58
06/03/2016,Houston,Texas,66,76,55
06/03/2016,Lubbock,Texas,58,74,42
06/03/2016,Midland,Texas,62,77,47
06/03/2016,San Angelo,Texas,59,77,42
06/03/2016,San Antonio,Texas,67,78,55
06/03/2016,Victoria,Texas,65,79,52
06/03/2016,Waco,Texas,59,74,44
06/03/2016,Wichita Falls,Texas,57,72,42
06/03/2016,Salt Lake City,Utah,52,64,39
06/03/2016,Blacksburg,VA,41,53,30
06/03/2016,Burlington,Vermont,21,31,11
06/03/2016,Lynchburg,Virginia,40,52,26
06/03/2016,Norfolk,Virginia,44,51,37
06/03/2016,Richmond,Virginia,40,52,29
06/03/2016,Roanoke,Virginia,41,53,30
06/03/2016,Wallops Island,Virginia,38,48,30
06/03/2016,Washington,Virginia,42,50,34
06/03/2016,Deer Park,Washington,41,52,31
06/03/2016,Ephrata,Washington,45,55,34
06/03/2016,Olympia,Washington,48,56,40
06/03/2016,Quillayute,Washington,51,55,46
06/03/2016,Seattle,Washington,51,57,44
06/03/2016,Spokane,Washington,44,52,36
06/03/2016,Yakima,Washington,47,58,36
06/03/2016,Beckley,West Virginia,36,45,26
06/03/2016,Charleston,West Virginia,38,47,28
06/03/2016,Elkins,West Virginia,34,45,23
06/03/2016,Huntington,West Virginia,38,46,29
06/03/2016,Green Bay,Wisconsin,25,32,17
06/03/2016,La Crosse,Wisconsin,27,35,19
06/03/2016,Madison,Wisconsin,26,34,16
06/03/2016,Milwaukee,Wisconsin,28,34,20
06/03/2016,Casper,Wyoming,43,59,22
06/03/2016,Cheyenne,Wyoming,43,58,28
06/03/2016,Lander,Wyoming,43,58,28
06/03/2016,Rawlins,Wyoming,39,52,27
06/03/2016,Sheridan,Wyoming,44,63,24
13/03/2016,Birmingham,Alabama,68,76,59
13/03/2016,Huntsville,Alabama,66,75,57
13/03/2016,Mobile,Alabama,67,73,60
13/03/2016,Montgomery,Alabama,68,79,57
13/03/2016,Anchorage,Alaska,33,41,25
13/03/2016,Annette,Alaska,41,46,36
13/03/2016,Bethel,Alaska,21,27,14
13/03/2016,Bettles,Alaska,8,19,-2
13/03/2016,Cold Bay,Alaska,32,39,26
13/03/2016,Cordova,Alaska,37,46,27
13/03/2016,Delta Junction/Ft Greely,Alaska,22,34,9
13/03/2016,Fairbanks,Alaska,16,28,3
13/03/2016,Gulkana,Alaska,18,34,1
13/03/2016,Gustavus,Alaska,60,60,60
13/03/2016,Homer,Alaska,37,44,29
13/03/2016,Iliamna,Alaska,36,43,28
13/03/2016,Juneau,Alaska,37,46,28
13/03/2016,Kenai,Alaska,32,40,24
13/03/2016,Ketchikan,Alaska,42,47,36
13/03/2016,King Salmon,Alaska,36,43,28
13/03/2016,Kodiak,Alaska,39,43,34
13/03/2016,Kotzebue,Alaska,3,12,-5
13/03/2016,Mc Grath,Alaska,14,26,0
13/03/2016,Nome,Alaska,10,18,3
13/03/2016,Northway,Alaska,14,31,-3
